country1,country2,dist_squared
flk,fro,180426951.9361
flk,fsm,197518288.9744
flk,gab,72404612.6281
flk,gbr,161196541.5424
flk,geo,204815883.7321
flk,gha,70140960.0004
flk,gib,121637517.5236
flk,gin,62661472.81
flk,gmb,68368588.3609
flk,gnb,66493260.8356
flk,gnq,76969564.6329
flk,grc,161864296.3081
flk,grd,50510443.9849
flk,grl,166632470.3044
flk,gtm,64480900
flk,guy,42345734.1696
flk,hkg,278429937.8884
flk,hnd,61670237.2416
flk,hrv,167386668.84
flk,hti,63120641.5225
flk,hun,175204402.7904
flk,idn,180410564.89
flk,ind,241254207.1696
flk,irl,159727890.7225
flk,irn,204859965.1849
flk,irq,186738784.2576
flk,isl,175901863.84
flk,isr,167133701.1204
flk,ita,154389819.6369
flk,jam,63518190.2289
flk,jor,168828183.6921
flk,jpn,315698981.1264
flk,kaz,274458199.5684
flk,ken,104601756.25
flk,kgz,268442337.3241
flk,khm,234258942.4704
flk,kir,161366717.1204
flk,kna,59172402.3696
flk,kor,338864404.3929
flk,kwt,184806080.0356
fra,gib,2399927.6889
flk,lao,253072099.8976
flk,lbn,172090844.3556
flk,lbr,61667253.1225
flk,lby,135880753.1041
flk,lca,53589720.25
flk,lka,188467593.7225
flk,lso,51767593.3009
flk,ltu,198877403.7121
flk,lux,163631938.0969
flk,lva,201762706.6624
flk,mac,278080971.5776
flk,mar,115740158.2276
flk,mda,188424763.7041
flk,mdg,88127784.7696
flk,mdv,171661879.9204
flk,mex,78763140.0196
flk,mhl,178522467.1129
flk,mkd,166936219.3444
flk,mli,74262512.7049
flk,mlt,144360705.6004
flk,mmr,240942728.6289
flk,mng,355700731.6009
flk,mnp,239075917.9264
flk,moz,60976108.0384
flk,mrt,76945352.4225
flk,msr,58135745.1024
flk,mus,97614992.8009
flk,mwi,79479721.2196
flk,mys,204599838.7456
flk,nam,49589482.3204
flk,ncl,115345237.2121
flk,ner,85768158.4321
flk,nfk,99898625.7049
flk,nga,75419845.4916
flk,nic,57935236.7104
flk,niu,95843904.2001
flk,nld,168461190.1476
flk,nor,191859896.8225
flk,npl,255137687.3809
flk,nru,165651829.5364
flk,nzl,67504956.4996
flk,omn,192271779.7641
flk,pak,245074328.5225
flk,pan,49873397.6521
flk,pcn,44221968.0016
flk,per,22417100.0089
flk,phl,252974114.6256
flk,plw,224035336.1961
flk,png,164187832.4164
flk,pol,187932019.9689
flk,prk,345682543.6516
flk,prt,123644392.2025
flk,pry,8666606.0881
flk,pyf,74145876.64
flk,qat,182525233.8361
flk,rus,219232442.25
flk,rwa,94174797.0969
flk,sau,172481204.9041
flk,sdn,129839188.09
flk,sen,69724170.01
flk,sgp,200714656.0644
flk,shn,36772338.5604
flk,slb,151886891.5776
flk,sle,62964542.4004
flk,slv,62072495.5321
flk,smr,158840650.24
flk,som,123246854.7556
flk,spm,119887389.4761
flk,stp,69172156.3204
flk,sur,41113487.5204
flk,svk,174081899.8801
flk,svn,166028379.04
flk,swe,198982903.5769
flk,swz,59018040.5824
flk,syc,124955285.1556
flk,syr,172716632.3089
flk,tca,67995856.3216
flk,tcd,98631116.9424
flk,tgo,72744011.5801
flk,tha,236715764.2249
flk,tjk,246963110.8036
flk,tkl,117361905.5569
flk,tkm,223488746.2116
flk,ton,98141317.9569
flk,tto,48255668.3569
flk,tun,140684744.3236
flk,tur,176251644.9604
flk,tuv,130289668.8025
flk,tza,98177381.4025
flk,uga,101524365.3649
flk,ukr,197922692.25
flk,ury,3507417.2961
flk,usa,108325006.8849
flk,uzb,253233435.1561
flk,vct,52283311.7184
flk,ven,48818029.2601
flk,vgb,61393179.7444
flk,vnm,266964881.6836
flk,vut,123303479.7241
flk,wlf,114347948.0896
flk,wsm,128139456.8169
flk,yem,148476174.6064
flk,zaf,38796080.8225
flk,zmb,70683029.5824
flk,zwe,70469812.8369
fra,fra,77389.6761
fra,fro,2461039.3129
fra,fsm,179461657.4689
fra,gab,29580436.6641
fra,gbr,117614.7025
fra,geo,11379490.2225
fra,gha,23302728.7441
fra,gin,22010735.2336
fra,gmb,18561018.0625
fra,gnb,19719194.7969
fra,gnq,25592772.7449
fra,grc,4404667.6129
fra,grd,50698529.6841
fra,grl,12849930.7024
fra,gtm,81018901.1025
fra,guy,53583424.8049
fra,hkg,92919574.6704
fra,hnd,77620152.6529
fra,hrv,1170204.6976
fra,hti,54187265.44
fra,hun,1555607.6176
fra,idn,134194848.0625
fra,ind,43483869.2929
fra,irl,605595.24
fra,irn,17795236.0336
fra,irq,14957014.8049
fra,isl,4993973.4784
fra,isr,10770867.61
fra,ita,1231878.01
fra,jam,59825584.09
fra,jor,11366337.96
fra,jpn,94587878.8969
fra,kaz,30933396.7684
fra,ken,42138273.96
fra,kgz,29427370.09
fra,khm,98958525.8841
fra,kir,206539149.9609
fra,kna,45706929.2761
fra,kor,80666803.3609
fra,kwt,19494167.6484
fra,lao,85480564.6249
fra,lbn,10221000.8209
fra,lbr,23934599.29
fra,lby,4030939.5984
fra,lca,47662040.2129
fra,lka,72692846.5201
fra,lso,81977451.1396
fra,ltu,2891020.09
fra,lux,83578.81
fra,lva,2905661.16
fra,mac,92196867.6864
fra,mar,3300943.9225
fra,mda,3907935.9225
fra,mdg,76795952.6889
fra,mdv,68793421.8724
fra,mex,84765350.3761
fra,mhl,187833603.4576
fra,mkd,2795717.7616
fra,mli,17137612.8576
fra,mlt,3071922.2361
fra,mmr,79080646.8529
fra,mng,49750733.6964
fra,mnp,145011931.5681
fra,moz,78422714.0356
fra,mrt,14401721.4016
fra,msr,45858494.1721
fra,mus,88788029.1076
fra,mwi,58532598.4356
fra,mys,108918444.96
fra,nam,65366739.9009
fra,ncl,280821849.9076
fra,ner,15465657.3696
fra,nfk,306658586.1889
fra,nga,22298700.6225
fra,nic,79329304.89
fra,niu,276872960.25
fra,nld,183115.5264
fra,nor,1803353.5521
fra,npl,52475825.7604
fra,nru,208949626.9081
fra,nzl,371097072.6544
fra,omn,31584512.4001
fra,pak,35195624.1081
fra,pan,75187975.21
fra,pcn,229586740.4944
fra,per,105434082.9721
fra,phl,115597762.6896
fra,plw,149834491.6761
fra,png,212163694.9056
fra,pol,1871916.5124
fra,prk,77151101.9449
fra,prt,2110802.1796
fra,pry,103403069.8129
fra,pyf,247257698.8249
fra,qat,24819526.8864
fra,rus,6221632.2624
fra,rwa,39105136.6281
fra,sau,22038330.25
fra,sdn,21274141.5121
fra,sen,17784438.4656
fra,sgp,115525093.0276
fra,shn,52620806.1604
fra,slb,230377755.24
fra,sle,22319482.9225
fra,slv,80717646.49
fra,smr,904553.1664
fra,som,43869957.4336
fra,spm,18264682.6384
fra,stp,29516185.0944
fra,sur,51796665.0601
fra,svk,1198171.0521
fra,svn,932653.7476
fra,swe,2389497.64
fra,swz,78259323.7449
fra,syc,61704795.4576
fra,syr,10762926.8761
fra,tca,49582581.4201
fra,tcd,18049242.4336
fra,tgo,22594621.4244
fra,tha,89393432.1361
fra,tjk,28003358.9124
fra,tkl,242276384.9529
fra,tkm,20986293.9664
fra,ton,287012389.2736
fra,tto,52205249.1024
fra,tun,2201751.4689
fra,tur,5088678.7561
fra,tuv,241227802.8801
fra,tza,51384238.1584
fra,uga,37563905.5236
fra,ukr,4101192.0196
fra,ury,120394000.6564
fra,usa,34084112.1856
fra,uzb,26554027.3636
fra,vct,48855906.09
fra,ven,58047027.6996
fra,vgb,46304622.5625
fra,vnm,84797393.1025
fra,vut,267203158.3225
fra,wlf,258341650.4601
fra,wsm,256381582.0864
fra,yem,28273253.9076
fra,zaf,87488897.6025
fra,zmb,57833591.4256
fra,zwe,63197412.1024
fro,fro,197.9649
fro,fsm,150154389.0625
fro,gab,48912259.3129
fro,gbr,1528437.69
fro,geo,16379504.0656
fro,gha,39787710.0625
fro,gib,8308748.6001
fro,gin,34672901.2569
fro,gmb,29822084.1216
fro,gnb,31666167.6529
fro,gnq,43732033.5204
fro,grc,11469262.7569
fro,grd,49766957.8849
fro,grl,4969377.2241
fro,gtm,68174911.3761
fro,guy,55193161.2241
fro,hkg,86570184.5761
fro,hnd,66242018.7664
fro,hrv,5361493.9401
fro,hti,48069955.5625
fro,hun,5225475.9649
fro,idn,139949373.2004
fro,ind,47951470.09
fro,irl,934953.6249
fro,irn,24303026.6361
fro,irq,22944579.0025
fro,isl,639312.1849
fro,isr,19766560.3216
fro,ita,6651241
fro,jam,52114105.3801
fro,jor,20363107.5025
fro,jpn,76609057.0756
fro,kaz,30997390.3009
fro,ken,63047411.2576
fro,kgz,30049473.4276
fro,khm,99384948.64
fro,kir,168414987.1504
fro,kna,43298637.2289
fro,kor,67347791.1649
fro,kwt,28589446.5481
fro,lao,85036984.4025
fro,lbn,18553005.5824
fro,lbr,38517911.4384
fro,lby,12630418.4449
fro,lca,46562881.69
fro,lka,83937846.2976
fro,lso,112755090.7044
fro,ltu,4068329.3401
fro,lux,2541409.8724
fro,lva,3287694.24
fro,mac,86105037.3184
fro,mar,9700297.1209
fro,mda,7764526.5201
fro,mdg,103721392.2969
fro,mdv,82779972.7225
fro,mex,67899577.6144
fro,mhl,152119168.9956
fro,mkd,8431705.9876
fro,mli,30178322.5104
fro,mlt,10645863.84
fro,mmr,81505867.3636
fro,mng,41749173.0496
fro,mnp,123373668.3169
fro,moz,108214918.9696
fro,mrt,24353040.6144
fro,msr,43746583.3744
fro,mus,115356406.9681
fro,mwi,84058641.7225
fro,mys,113562057.9025
fro,nam,93142187.0404
fro,ncl,242720197.0704
fro,ner,29618193.9076
fro,nfk,267141045.8025
fro,nga,38958694.0561
fro,nic,68620182.7129
fro,niu,227179351.9009
fro,nld,1641909.0769
fro,nor,943462.5424
fro,npl,55126467.0784
fro,nru,173452851.0225
fro,nzl,326076195.4564
fro,omn,41397642.81
fro,pak,38958694.0561
fro,pan,67907982.7969
fro,pcn,201107000.6884
fro,per,104251655.5369
fro,phl,107493765.1264
fro,plw,135250387.2784
fro,png,190914186.8089
fro,pol,3900072.0196
fro,prk,64201919.0121
fro,prt,6741552.6025
fro,pry,114783581.9641
fro,pyf,204523177.3456
fro,qat,34996098.0625
fro,rus,6728213.4544
fro,rwa,60326289
fro,sau,32923611.1681
fro,sdn,36239677.6036
fro,sen,28532583.7281
fro,sgp,119846004.6564
fro,shn,75245735.8249
fro,slb,198421030.44
fro,sle,35761715.6121
fro,slv,68566183.4209
fro,smr,5611355.5689
fro,som,63117304.7296
fro,spm,12356771.6484
fro,stp,48627610.2225
fro,sur,54677742.9136
fro,svk,4596264.3321
fro,svn,4984904.6361
fro,swe,1898718.6436
fro,swz,108142112.7396
fro,syc,82428785.7409
fro,syr,19190882.9476
fro,tca,43410177.0496
fro,tcd,33826088.6404
fro,tgo,39087504
fro,tha,91055870.9824
fro,tjk,31005742.1584
fro,tkl,196330819.4761
fro,tkm,25857835.2036
fro,ton,237159076.0009
fro,tto,51677839.0129
fro,tun,9236007.2464
fro,tur,11056157.0064
fro,tuv,197615555.4564
fro,tza,74237868.4996
fro,uga,57971930.0449
fro,ukr,6717997.4481
fro,ury,135995946.5929
fro,usa,24463014.9201
fro,uzb,28656214.9225
fro,vct,47849592.6756
fro,ven,55513079.5041
fro,vgb,42994904.7025
fro,vnm,82240775.5689
fro,vut,227765445.61
fro,wlf,211595134.6161
fro,wsm,215093609.2449
fro,yem,42715374.49
fro,zaf,119199448.6225
fro,zmb,83809630.6576
fro,zwe,90074715.1929
fsm,fsm,100
fsm,gab,271560407.2281
fsm,gbr,174571477.5025
fsm,geo,129864941.3889
fsm,gha,298321638.5601
fsm,gib,223353323.9001
fsm,gin,327114971.1424
fsm,gmb,313156556.2129
fsm,gnb,318156785.3025
fsm,gnq,270217378.1241
fsm,grc,173407021.9281
fsm,grd,228934451.1364
fsm,grl,137693092.4329
fsm,gtm,145851755.1481
fsm,guy,246902454.3969
fsm,hkg,25241580.81
fsm,hnd,154643898.6481
fsm,hrv,170910911.4241
fsm,hti,190487750.9929
fsm,hun,163158214.7556
fsm,idn,34818614.5329
fsm,ind,77002906.5169
fsm,irl,173470236.0561
fsm,irn,122362976.7684
fsm,irq,138110914.2436
fsm,isl,146995498.1889
fsm,isr,159811567.5556
fsm,ita,184499247.3025
fsm,jam,179131991.3604
fsm,jor,157455064.5721
fsm,jpn,13801670.8036
fsm,kaz,77187470.2096
fsm,ken,182369359.5364
fsm,kgz,80580245.2225
fsm,khm,34504228.4409
fsm,kir,3112789.7761
fsm,kna,218600364.8196
fsm,kor,21542036.9956
fsm,kwt,133774437.8881
fsm,lao,37774299.3664
fsm,lbn,156111780.5809
fsm,lbr,328338386.4121
fsm,lby,203971810.6969
fsm,lca,228436623.3744
fsm,lka,74796552.25
fsm,lso,204932395.0116
fsm,ltu,141866918.4241
fsm,lux,173900661.3796
fsm,lva,139269029.5129
fsm,mac,25841463.9025
fsm,mar,231440845.7124
fsm,mda,149854567.0801
fsm,mdg,154901173.5649
fsm,mdv,88097559.1609
fsm,mex,122480923.7521
fsm,mhl,2046816.6489
fsm,mkd,170145675.1201
fsm,mli,301891320.0004
fsm,mlt,194430673.9456
fsm,mmr,46594958.6025
fsm,mng,44130777.61
fsm,mnp,2710402.4689
fsm,moz,193456108.3225
fsm,mrt,294896130.0516
fsm,msr,220886177.8176
fsm,mus,129981204.8649
fsm,mwi,193603848.5056
fsm,mys,39445433.9136
fsm,nam,240983709.3225
fsm,ncl,11349352.4544
fsm,ner,273995849.9524
fsm,nfk,17109225.8689
fsm,nga,284361443.5204
fsm,nic,158375429.1729
fsm,niu,20519903.4121
fsm,nld,168204817.5844
fsm,nor,145532375.1424
fsm,npl,63688699.4704
fsm,nru,1613763.7156
fsm,nzl,35229804.1209
fsm,omn,114050652.3025
fsm,pak,83538320.4049
fsm,pan,179276835.7249
fsm,pcn,72675795.5001
fsm,per,194477806.9809
fsm,phl,17303436.8676
fsm,plw,6890047.5121
fsm,png,4862642.4196
fsm,pol,151399735.8916
fsm,prk,23321752.1476
fsm,prt,218695295.7225
fsm,pry,246717388.4176
fsm,pyf,40297357.9204
fsm,qat,128728992.9744
fsm,rus,125437536.0121
fsm,rwa,203357011.7089
fsm,sau,139903003.3636
fsm,sdn,183584072.4624
fsm,sen,309367644.3225
fsm,sgp,36819167.6944
fsm,shn,324667423.3609
fsm,slb,3360512.2489
fsm,sle,326802152.6289
fsm,slv,149882968.7289
fsm,smr,179814422.0601
fsm,som,156622722.01
fsm,spm,173421244.1025
fsm,stp,281414716.1764
fsm,sur,257674730.0625
fsm,svk,164332914.1776
fsm,svn,172343333.7616
fsm,swe,140694233.3316
fsm,swz,197222139.2164
fsm,syc,131977130.8969
fsm,syr,154838452.4281
fsm,tca,190080817.5204
fsm,tcd,238629890.5225
fsm,tgo,291864422.7216
fsm,tha,40388185.7289
fsm,tjk,89966552.9049
fsm,tkl,14027272.09
fsm,tkm,108166032.0841
fsm,ton,18151008.16
fsm,tto,231474011.6329
fsm,tun,199811512.1209
fsm,tur,158963681.2864
fsm,tuv,8347129.9396
fsm,tza,176708368.6489
fsm,uga,194541124.84
fsm,ukr,142155544.41
fsm,ury,235122049.0161
fsm,usa,156628478.9169
fsm,uzb,88911887.0761
fsm,vct,228872117.3904
fsm,ven,214975123.7209
fsm,vgb,211608517.4329
fsm,vnm,34138194.9841
fsm,vut,8757338.1184
fsm,wlf,13039176.5604
fsm,wsm,7541065.21
fsm,yem,152489156.8225
fsm,zaf,222830554.8001
fsm,zmb,210343680.4329
fsm,zwe,201255647.3316
gab,gab,37865.2681
gab,gbr,33178752.01
gab,geo,33755867.6004
gab,gha,1484327.9889
gab,gib,18160297.0201
gab,gin,8782272.9801
gab,gmb,10375098.6816
gab,gnb,9300243.1369
gab,gnq,145107.6649
gab,grc,19679071.9321
gab,grd,63323716.0644
gab,grl,74434964.1049
gab,gtm,122663156.1156
gab,guy,56774868.7081
gab,hkg,132603055.3156
gab,hnd,115009752.5476
gab,hrv,25963610.7025
gab,hti,83412419.6416
gab,hun,28371176.1316
gab,idn,117353889
gab,ind,61454938.0624
gab,irl,36829726.5625
gab,irn,34263696.3904
gab,irq,26825044.9041
gab,isl,56901827.4889
gab,isr,19538963.6841
gab,ita,21430233.3184
gab,jam,92222026.4329
gab,jor,20109036.1761
gab,jpn,182749301.5104
gab,kaz,67039413.8176
gab,ken,9344515.3344
gab,kgz,63895722.5104
gab,khm,112528603.2025
gab,kir,331708997.8944
gab,kna,65735934.3729
gab,kor,153456102.3076
gab,kwt,27114202.8369
gab,lao,107003094.2929
gab,lbn,21287519.5456
gab,lbr,5462737.5625
gab,lby,13114320.6769
gab,lca,62284611.0436
gab,lka,61655474.41
gab,lso,14613111.7441
gab,ltu,38633310.4249
gab,lux,30103218.4896
gab,lva,41357632.3801
gab,mac,131213588.5225
gab,mar,16903609.96
gab,mda,30478128.49
gab,mdg,21896035.6624
gab,mdv,50887392.9316
gab,mex,142773104.5129
gab,mhl,318425466.4704
gab,mkd,22915560.4804
gab,mli,5555873.2681
gab,mlt,15906297.5929
gab,mmr,93282758.89
gab,mng,111095394.4324
gab,mnp,222863097.96
gab,moz,14789254.6624
gab,mrt,11613646.0944
gab,msr,64786561.9801
gab,mus,32643967.9801
gab,mwi,9781381.3504
gab,mys,105438806.3556
gab,nam,7218141.9556
gab,ncl,273961752.2041
gab,ner,2795450.2416
gab,nfk,259633925.1856
gab,nga,892495.8784
gab,nic,112997112.6001
gab,niu,322514905.69
gab,nld,33630604.6561
gab,nor,43917394.0804
gab,npl,74136577.2676
gab,nru,307288629.1225
gab,nzl,223138167.5961
gab,omn,34858278.7281
gab,pak,57526157.16
gab,pan,97835639.6161
gab,pcn,221625448.6681
gab,per,92956401.1321
gab,phl,151845238.5025
gab,plw,192558639.9025
gab,png,232279546.1184
gab,pol,34494360.7761
gab,prk,149706726.1209
gab,prt,21801335.2561
gab,pry,59927725.69
gab,pyf,290505776.2929
gab,qat,28117990.9696
gab,rus,44483564.16
gab,rwa,5347101.2644
gab,sau,23448934.6081
gab,sdn,9299938.1764
gab,sen,11253542.4369
gab,sgp,110444545.7476
gab,shn,6050124.09
gab,slb,276129341.7796
gab,sle,7149634.2544
gab,slv,119569632.3441
gab,smr,23605119.4201
gab,som,16020086.3001
gab,spm,66429509.1849
gab,stp,90721.44
gab,sur,51934362.9025
gab,svk,28842377.6601
gab,svn,26099735.2641
gab,swe,43617438.9225
gab,swz,14268675.2121
gab,syc,26525487.0841
gab,syr,21478682.9401
gab,tca,81413265.7849
gab,tcd,2097862.56
gab,tgo,1217072.3041
gab,tha,102493756.1664
gab,tjk,54506031.1524
gab,tkl,363362131.4436
gab,tkm,42462817.3225
gab,ton,312156457.2025
gab,tto,62795639.8969
gab,tun,16464848.1361
gab,tur,24346625.6929
gab,tuv,345402596.7001
gab,tza,11659493.16
gab,uga,6648094.9921
gab,ukr,34997044.5889
gab,ury,61429698.0441
gab,usa,89008280.7364
gab,uzb,56459745.1609
gab,vct,62601484.6521
gab,ven,72522256
gab,vgb,69213913.8601
gab,vnm,113880271.9609
gab,vut,289718526.0544
gab,wlf,341086230.9904
gab,wsm,309077496.36
gab,yem,17427702.6225
gab,zaf,15482021.4784
gab,zmb,7407923.0625
gab,zwe,9721799.2804
gbr,gbr,34532.7889
gbr,geo,12564401.8369
gbr,gha,26155041.64
gbr,gib,3094432.81
gbr,gin,23844958.5969
gbr,gmb,20109305.2356
gbr,gnb,21416440.2841
gbr,gnq,28940526.5296
gbr,grc,5735306.5225
gbr,grd,49219625.5489
gbr,grl,10554181.6384
gbr,gtm,76942545.4561
gbr,guy,52624723.4041
gbr,hkg,92899140.0964
gbr,hnd,73851679.69
gbr,hrv,1798871.0884
gbr,hti,51616178.1136
gbr,hun,2113156.4689
gbr,idn,137329804.6884
gbr,ind,45167002.0096
gbr,irl,211977.3681
gbr,irn,19430552.1601
gbr,irq,16806556.1764
gbr,isl,3579134.2596
gbr,isr,12681148.3236
gbr,ita,2069052.0964
gbr,jam,56895340.41
gbr,jor,13295941.2496
gbr,jpn,91666071.5776
gbr,kaz,31475241.6784
gbr,ken,46619262.5089
gbr,kgz,30065372.5761
gbr,khm,100537119.3124
gbr,kir,199211488.4929
gbr,kna,43955043.6196
gbr,kor,78772547.6521
gbr,kwt,21654876.1104
gbr,lao,86698259.2161
gbr,lbn,11999296
gbr,lbr,26227406.4129
gbr,lby,5525602.4356
gbr,lca,46168627.5625
gbr,lka,76126323.0016
gbr,lso,88237842.25
gbr,ltu,2991343.2025
gbr,lux,244055.7604
gbr,lva,2823710.5521
gbr,mac,92227020.1801
gbr,mar,4068974.8089
gbr,mda,4623704.0784
gbr,mdg,82769782.8841
gbr,mdv,72677159.5081
gbr,mex,79894994.56
gbr,mhl,181010654.1604
gbr,mkd,3795093.61
gbr,mli,19177305.0561
gbr,mlt,4377593.7529
gbr,mmr,80832506.6761
gbr,mng,48721656.4081
gbr,mnp,141821661.0321
gbr,moz,84606147.3856
gbr,mrt,15710045.6881
gbr,msr,44166923.4724
gbr,mus,94952356.9225
gbr,mwi,63892205.4276
gbr,mys,111511276.8121
gbr,nam,70807680.9729
gbr,ncl,274943489.2164
gbr,ner,17897045.6401
gbr,nfk,300939919.6644
gbr,nga,25252836.0484
gbr,nic,75684606.0961
gbr,niu,265965215.2336
gbr,nld,129823.2961
gbr,nor,1338880.41
gbr,npl,53913187.3536
gbr,nru,202579142.9809
gbr,nzl,366612970.1796
gbr,omn,34121019.3424
gbr,pak,36601532.0064
gbr,pan,72257310.1849
gbr,pcn,222097322.5849
gbr,per,103677604.1284
gbr,phl,115458678.3289
gbr,plw,148563676.3689
gbr,png,210061832.1201
gbr,pol,2107258.6896
gbr,prk,75300047.5536
gbr,prt,2506173.9481
gbr,pry,104380345.8889
gbr,pyf,236952761.2929
gbr,qat,27291429.7744
gbr,rus,6304518.3744
gbr,rwa,43502862.7489
gbr,sau,24575319.0225
gbr,sdn,24419707.0569
gbr,sen,19220771.2225
gbr,sgp,118133856.7236
gbr,shn,56590563.9289
gbr,slb,225503681.5684
gbr,sle,24346527.0084
gbr,slv,76779128.0169
gbr,smr,1596053.2225
gbr,som,48194557.3729
gbr,spm,16131067.3225
gbr,stp,33019159.2129
gbr,sur,51121499.0049
gbr,svk,1676869.6036
gbr,svn,1514770.1776
gbr,swe,2066607.5049
gbr,swz,84427062.0964
gbr,syc,66592128.16
gbr,syr,12575179.8225
gbr,tca,47034084.2596
gbr,tcd,21035340.1449
gbr,tgo,25477357.2001
gbr,tha,91115997.5209
gbr,tjk,29127069.3025
gbr,tkl,232412464.2064
gbr,tkm,22363630.1604
gbr,ton,276519650.0544
gbr,tto,50801683.9009
gbr,tun,3336540.6244
gbr,tur,6259453.5721
gbr,tuv,232490525.5696
gbr,tza,56324274.5025
gbr,uga,41847961
gbr,ukr,4568949.0001
gbr,ury,122276488.9369
gbr,usa,31026682.4256
gbr,uzb,27460639.2841
gbr,vct,47373761.7796
gbr,ven,56187167.5561
gbr,vgb,44362393.4601
gbr,vnm,85538636.6641
gbr,vut,260571912.2176
gbr,wlf,248607118.5984
gbr,wsm,248870501.8969
gbr,yem,31540242.2449
gbr,zaf,93735121.2561
gbr,zmb,63158146.7841
gbr,zwe,68765722.1001
geo,geo,9860.49
geo,gha,35998560.0144
geo,gib,18717044.7424
geo,gin,47350087.6996
geo,gmb,44425957.4784
geo,gnb,44898040.36
geo,gnq,30672434.5929
geo,grc,3397128.1969
geo,grd,109330445.4544
geo,grl,38582980.7104
geo,gtm,150475363.5856
geo,guy,111928782.5296
geo,hkg,44993910.0625
geo,hnd,146756264.49
geo,hrv,5521748.0256
geo,hti,115082689.0756
geo,hun,4533961.0761
geo,idn,67565769.6256
geo,ind,10642992.7696
geo,irl,15631427.3956
geo,irn,782764.8676
geo,irq,871739.6689
geo,isl,23279949.5049
geo,isr,1943877.2929
geo,ita,7104143.9296
geo,jam,122914029.9556
geo,jor,1803326.6944
geo,jpn,61352129.2176
geo,kaz,6899920.6329
geo,ken,23552676.6721
geo,kgz,5964243.1524
geo,khm,44778715.0561
geo,kir,168232573.2025
geo,kna,102524940.2116
geo,kor,46011802.24
geo,kwt,1981900.84
geo,lao,36518332.4416
geo,lbn,1431325.1044
geo,lbr,45311342.0769
geo,lby,8773088.5636
geo,lca,104993836.2225
geo,lka,26929353.4225
geo,lso,65678543.8929
geo,ltu,4121630.8324
geo,lux,9580386.8484
geo,lva,5050537.0756
geo,mac,44337486.6496
geo,mar,20699679.0961
geo,mda,1953928.7089
geo,mdg,45542792.1316
geo,mdv,25576182.1441
geo,mex,150919013.7081
geo,mhl,152313115.9104
geo,mkd,3724282.4256
geo,mli,36268940.4169
geo,mlt,7236046.2001
geo,mmr,31367056.3969
geo,mng,23177869.6356
geo,mnp,95560400.25
geo,moz,58335988.84
geo,mrt,39392569.3225
geo,msr,102678702.3025
geo,mus,49147951.5136
geo,mwi,39686346.0841
geo,mys,50213380.0996
geo,nam,59348380.3641
geo,ncl,202678501.7104
geo,ner,26746480.89
geo,nfk,218595633.6004
geo,nga,32011945.5681
geo,nic,149630141.8756
geo,niu,252691399.9129
geo,nld,10251459.2041
geo,nor,9473776.2025
geo,npl,15805554.3844
geo,nru,160298642.0281
geo,nzl,256469975.5024
geo,omn,5700442.7536
geo,pak,6945807.5401
geo,pan,144996999.7609
geo,pcn,328408696.2025
geo,per,183337016.04
geo,phl,60824868.9409
geo,plw,89246753.7025
geo,png,137786982.5929
geo,pol,4578444.4729
geo,prk,43627346.01
geo,prt,20440164.3664
geo,pry,165121729.0009
geo,pyf,289465307.1424
geo,qat,3741284.3776
geo,rus,2705564.4196
geo,rwa,25819508.0641
geo,sau,3640540.3204
geo,sdn,9872289.6804
geo,sen,44181412.5481
geo,sgp,54766956.2209
geo,shn,68019441.8121
geo,slb,163743246.2884
geo,sle,45731135.7504
geo,slv,150628738.1481
geo,smr,6933847.5684
geo,som,19510330.7025
geo,spm,56051874.7684
geo,stp,35938466.3169
geo,sur,108362686.8676
geo,svk,5193977.7409
geo,svn,6069571.3225
geo,swe,7230559.6609
geo,swz,59350537.4449
geo,syc,27780594.7329
geo,syr,1394949.9664
geo,tca,108214918.9696
geo,tcd,19186502.4576
geo,tgo,34017473.0025
geo,tha,38121980.49
geo,tjk,4266125.0116
geo,tkl,222338815.6609
geo,tkm,1516148.9424
geo,ton,244965069.8496
geo,tto,111306298.0324
geo,tun,9056006.8624
geo,tur,1756870.7209
geo,tuv,202742286.3376
geo,tza,29534551.0849
geo,uga,22725528.4369
geo,ukr,2146605.9169
geo,ury,177890240.0025
geo,usa,80649380.25
geo,uzb,4112743.4401
geo,vct,106694645.0761
geo,ven,120450625
geo,vgb,103556674.6384
geo,vnm,37247707.5481
geo,vut,198284699.4496
geo,wlf,224167371.7284
geo,wsm,198114070.09
geo,yem,8582321.7936
geo,zaf,78147368.01
geo,zmb,43403456.8969
geo,zwe,45939115.0656
gha,gha,33745.69
gha,gib,11858243.2164
gha,gin,3105771.7824
gha,gmb,4010967.5076
gha,gnb,3361245.5569
gha,gnq,1047941.2161
gha,grc,18929460.64
gha,grd,46085497.2769
gha,grl,59121489.9025
gha,gtm,97805968.2961
gha,guy,41045676.7561
gha,hkg,150194829.16
gha,hnd,91057970.3049
gha,hrv,22522617.64
gha,hti,62927411.9824
gha,hun,25190260.6201
gha,idn,142987306.7529
gha,ind,72217873.5721
gha,irl,28582175.2129
gha,irn,38986786.7236
gha,irq,30819818.4336
gha,isl,45560070.0324
gha,isr,21951473.8576
gha,ita,17948779.56
gha,jam,70648395.6676
gha,jor,22772556.6436
gha,jpn,191289922.1776
gha,kaz,73229265.9081
gha,ken,17568504.5904
gha,kgz,69948132.25
gha,khm,133035693.4921
gha,kir,359826754.81
gha,kna,47758741.9929
gha,kor,163189638.6849
gha,kwt,32607526.09
